date,traffic
2020-01-01,100.67180772879732
2020-01-02,94.48275604931813
2020-01-03,98.13836548636034
2020-01-04,95.54597289914922
2020-01-05,101.76299128851491
2020-01-06,106.65662536127391
2020-01-07,100.30001360886871
2020-01-08,93.7320512971396
2020-01-09,97.61793979616908
2020-01-10,82.80632443165268
2020-01-11,99.32822393117956
2020-01-12,100.8480024279525
2020-01-13,107.47813614669359
2020-01-14,96.84175233642121
2020-01-15,101.66573926642185
2020-01-16,93.15132422505864
2020-01-17,100.09951753554687
2020-01-18,101.81253252349005
2020-01-19,108.13504860499752
2020-01-20,97.3323776087953
2020-01-21,110.50605863160044
2020-01-22,91.59235372517794
2020-01-23,94.63386342825444
2020-01-24,99.22403935381084
2020-01-25,96.82861646970134
2020-01-26,95.8384479802269
2020-01-27,95.77308424461279
2020-01-28,103.94130668139258
2020-01-29,102.19635297405681
2020-01-30,96.6544207833798
2020-01-31,107.81789241670057
2020-02-01,100.11663183436808
2020-02-02,99.69909625748201
2020-02-03,99.00022034324827
2020-02-04,107.84696152135628
2020-02-05,101.94471342880273
2020-02-06,99.590042262515
2020-02-07,107.20639326311041
2020-02-08,105.78833651883858
2020-02-09,96.05345295221517
2020-02-10,97.49055694767145
2020-02-11,99.33651579040144
2020-02-12,97.10697142536877
2020-02-13,102.18400886972242
2020-02-14,106.22213960209288
2020-02-15,101.81190829253592
2020-02-16,97.40856841996155
2020-02-17,98.84517135936422
2020-02-18,98.09690427174085
2020-02-19,100.46640643863714
2020-02-20,103.91622806480491
2020-02-21,101.85120378442882
2020-02-22,94.1880334498948
2020-02-23,106.87667038694934
2020-02-24,102.16392130464786
2020-02-25,97.62880074123952
2020-02-26,104.7875447847685
2020-02-27,103.58117264286862
2020-02-28,85.32695493638006
2020-02-29,97.12799822497709
2020-03-01,101.70887878675218
2020-03-02,94.64613973202013
2020-03-03,100.09877341859396
2020-03-04,99.8869096133712
2020-03-05,100.06064323509389
2020-03-06,109.54703821396069
2020-03-07,105.47989181928153
2020-03-08,95.76918987889518
2020-03-09,98.66812473230313
2020-03-10,98.83513604862682
2020-03-11,98.09152887541397
2020-03-12,103.43499725052342
2020-03-13,96.78829738798132
2020-03-14,104.1397739238943
2020-03-15,97.50126499008648
2020-03-16,97.0221779250169
2020-03-17,98.55157537091316
2020-03-18,95.03489321352193
2020-03-19,107.88523530852734
2020-03-20,104.35741503062007
2020-03-21,104.4107541080283
2020-03-22,98.84596069718286
2020-03-23,105.86098111463622
2020-03-24,96.87836472754677
2020-03-25,102.38864119920623
2020-03-26,95.32450645878333
2020-03-27,96.69275478640384
2020-03-28,92.45331949735589
2020-03-29,106.51367575370209
2020-03-30,98.47276618550259
2020-03-31,106.36982675097508
2020-04-01,100.18715791208321
2020-04-02,103.03498031140084
2020-04-03,99.5201467147498
2020-04-04,103.6231774017088
2020-04-05,99.45705895394417
2020-04-06,107.24409995464053
2020-04-07,96.80818117929475
2020-04-08,89.90952922733256
2020-04-09,99.24111070940512
2020-04-10,104.83976678924812
2020-04-11,105.6377094226706
2020-04-12,101.22744267387488
2020-04-13,90.3120714444473
2020-04-14,101.15732625589217
2020-04-15,100.66925778998771
2020-04-16,102.37608174226328
2020-04-17,97.48139107538474
2020-04-18,98.4446619567471
2020-04-19,88.409896950421
2020-04-20,105.8688172010718
2020-04-21,91.62587221948603
2020-04-22,91.78708967564981
2020-04-23,96.64389788807757
2020-04-24,108.25306513449135
2020-04-25,96.41891963668759
2020-04-26,100.65167628645592
2020-04-27,100.5625811899032
2020-04-28,97.38346086671422
2020-04-29,100.64178895401214
2020-04-30,99.72449049341625
2020-05-01,104.45743729398716
2020-05-02,108.54974261747873
2020-05-03,106.89080052215957
2020-05-04,102.14780476328652
2020-05-05,110.48359567821151
2020-05-06,95.55345176076881
2020-05-07,106.96820311368432
2020-05-08,99.88290394219513
2020-05-09,95.57059623402566
2020-05-10,95.23628101539127
2020-05-11,91.3518832514073
2020-05-12,105.5285769882861
2020-05-13,96.2493547704758
2020-05-14,97.56662560496476
2020-05-15,107.83723282529407
2020-05-16,105.97922071316967
2020-05-17,102.1353979245773
2020-05-18,101.88066045079982
2020-05-19,100.44187910341402
2020-05-20,100.59072823865019
2020-05-21,94.11535977968343
2020-05-22,105.14690612593128
2020-05-23,107.390293663811
2020-05-24,96.57019126551315
2020-05-25,107.58947067196783
2020-05-26,105.56243620530437
2020-05-27,99.54088664031056
2020-05-28,86.03629816735922
2020-05-29,100.31335121524009
2020-05-30,107.65176371434377
2020-05-31,102.35195501862768
2020-06-01,97.85749506463407
2020-06-02,103.89440805493874
2020-06-03,109.40428983263891
2020-06-04,103.40198323045827
2020-06-05,96.97562391825679
2020-06-06,91.16944584792918
2020-06-07,94.75669426406088
2020-06-08,105.30387995035088
2020-06-09,98.80064410185759
2020-06-10,99.6927522502033
2020-06-11,103.6613992860906
2020-06-12,96.10047055811751
2020-06-13,99.56007726938589
2020-06-14,105.80917131732824
2020-06-15,96.10627363122666
2020-06-16,100.57265171958458
2020-06-17,98.19775958592001
2020-06-18,105.6811603477211
2020-06-19,86.24455070799378
2020-06-20,99.67124701914841
2020-06-21,95.75856359947942
2020-06-22,92.16187766711332
2020-06-23,102.38149105615724
2020-06-24,100.35216820607288
2020-06-25,106.64351994401854
2020-06-26,95.29956727394277
2020-06-27,101.79278616480971
2020-06-28,100.82066824504476
2020-06-29,103.79082505491692
2020-06-30,103.24956298007616
2020-07-01,103.51693113393225
2020-07-02,95.74723546626207
2020-07-03,104.54934153632189
2020-07-04,90.8745769277599
2020-07-05,96.80854557070701
2020-07-06,107.49491184774364
2020-07-07,107.4232121449494
2020-07-08,113.67937394707607
2020-07-09,103.37719421975282
2020-07-10,100.64633804698893
2020-07-11,99.522890687058
2020-07-12,92.32860800345351
2020-07-13,91.70710710361222
2020-07-14,102.9152409290621
2020-07-15,109.87299021293808
2020-07-16,92.50234176816572
2020-07-17,95.60889584242946
2020-07-18,99.35643979869748
2020-07-19,110.95916500966266
2020-07-20,106.15327494772876
2020-07-21,102.63870749230551
2020-07-22,100.17564643958994
2020-07-23,107.98257230526694
2020-07-24,108.82630239676128
2020-07-25,93.73390202461064
2020-07-26,96.16252145797154
2020-07-27,98.10184076194324
2020-07-28,99.23316943491761
2020-07-29,94.49682500874682
2020-07-30,103.3239245490321
2020-07-31,95.17671633399975
2020-08-01,104.319754354394
2020-08-02,94.70678362328935
2020-08-03,93.85598244660353
2020-08-04,97.83988373882002
2020-08-05,102.19235390040672
2020-08-06,103.47581447082999
2020-08-07,101.86254988891494
2020-08-08,102.22990190880337
2020-08-09,92.78114663626509
2020-08-10,96.68864729953025
2020-08-11,93.50313548991798
2020-08-12,102.20517728953448
2020-08-13,101.6979633554366
2020-08-14,102.83104999414427
2020-08-15,101.25968213039828
2020-08-16,106.67785234080347
2020-08-17,94.18513994021474
2020-08-18,89.67181085725025
2020-08-19,102.04404088322522
2020-08-20,103.84363550696044
2020-08-21,98.70624523509704
2020-08-22,98.9212503133824
2020-08-23,95.98592237911193
2020-08-24,94.6769938104338
2020-08-25,97.0635349261866
2020-08-26,95.0836529741923
2020-08-27,100.1926405687527
2020-08-28,89.17097890296793
2020-08-29,99.05865771117638
2020-08-30,97.51149562887444
2020-08-31,95.54719659176806
2020-09-01,107.01257523551556
2020-09-02,92.39288096553878
2020-09-03,90.68840345848774
2020-09-04,96.3855262067649
2020-09-05,97.75777399230121
2020-09-06,98.67102213400626
2020-09-07,92.80617037100716
2020-09-08,92.60661318826106
2020-09-09,99.96269429691546
2020-09-10,100.89510142485697
2020-09-11,104.75403380589046
2020-09-12,96.86762687080854
2020-09-13,98.88254600415897
2020-09-14,100.33615689982595
2020-09-15,99.11873036202768
2020-09-16,97.49441589393965
2020-09-17,106.6082077971123
2020-09-18,101.61898826447752
2020-09-19,107.87722802738223
2020-09-20,99.730483981226
2020-09-21,100.97358772141413
2020-09-22,88.10158139213975
2020-09-23,100.71331574387492
2020-09-24,94.59976113868898
2020-09-25,96.54019036650408
2020-09-26,93.83085367818262
2020-09-27,97.41372554938584
2020-09-28,92.30014551517382
2020-09-29,96.43938638067243
2020-09-30,97.16585877905612
2020-10-01,103.24165643689169
2020-10-02,105.7311532019601
2020-10-03,106.66679944856564
2020-10-04,108.24786709618921
2020-10-05,104.22185318235138
2020-10-06,98.9310234270838
2020-10-07,99.82520140735818
2020-10-08,104.03900477805466
2020-10-09,101.38327292291702
2020-10-10,91.17065001463222
2020-10-11,98.35175054758453
2020-10-12,95.41745280551314
2020-10-13,104.11314608066778
2020-10-14,102.80698809462653
2020-10-15,97.10610574057567
2020-10-16,107.52072354677344
2020-10-17,95.09409071185912
2020-10-18,110.52235084794953
2020-10-19,106.29765350767106
2020-10-20,103.83586618023831
2020-10-21,105.07226283371217
2020-10-22,95.46883485609241
2020-10-23,97.94075155150034
2020-10-24,93.34764823059375
2020-10-25,99.98116608188077
2020-10-26,93.05313380200504
2020-10-27,101.86865223305654
2020-10-28,97.14924658310903
2020-10-29,94.43247513318289
2020-10-30,102.41995612057426
2020-10-31,104.36585560264123
2020-11-01,100.74550230887911
2020-11-02,97.2450544193361
2020-11-03,97.92713289849709
2020-11-04,91.9261776258922
2020-11-05,93.65975390628405
2020-11-06,102.79712674835493
2020-11-07,97.48856399124675
2020-11-08,95.84463172786317
2020-11-09,96.86947111787862
2020-11-10,105.83246461644896
2020-11-11,109.38293655121315
2020-11-12,105.8083394075376
2020-11-13,99.12719490916699
2020-11-14,106.01124420148929
2020-11-15,99.27938404190415
2020-11-16,93.83010107978214
2020-11-17,102.40139643990716
2020-11-18,99.42036786030094
2020-11-19,106.1155409945865
2020-11-20,101.92577792202262
2020-11-21,105.57637842916836
2020-11-22,91.34652058522114
2020-11-23,101.76620329223901
2020-11-24,105.17535981894008
2020-11-25,102.21482529436261
2020-11-26,95.62458661363291
2020-11-27,101.4606710692071
2020-11-28,96.26304481157757
2020-11-29,97.03002236978757
2020-11-30,103.06499158088029
2020-12-01,96.40477209697931
2020-12-02,101.93963746317898
2020-12-03,102.35175908670543
2020-12-04,101.2780969824083
2020-12-05,94.16264339962282
2020-12-06,95.72107440543758
2020-12-07,93.43949292652871
2020-12-08,100.31409792317123
2020-12-09,98.21277527450819
2020-12-10,95.08710809197181
2020-12-11,108.68430321145617
2020-12-12,89.28538233931823
2020-12-13,103.12481553922143
2020-12-14,99.68673168466876
2020-12-15,103.59859297558839
2020-12-16,107.07086502526056
2020-12-17,98.54751204083891
2020-12-18,90.86199771703005
2020-12-19,100.70808811989767
2020-12-20,98.984122657062
2020-12-21,103.48984807508472
2020-12-22,105.57376023489599
2020-12-23,96.93595870820158
2020-12-24,99.27210431477548
2020-12-25,98.86724864174627
2020-12-26,102.29921541186216
2020-12-27,103.84910240813429
2020-12-28,105.15021414326748
2020-12-29,101.44338099525439
2020-12-30,92.48693928931712
2020-12-31,106.78753150089398
