date,traffic
2020-01-01,103.57493799122656
2020-01-02,99.5357235826901
2020-01-03,100.7671644357442
2020-01-04,102.95703325443822
2020-01-05,99.49556291195736
2020-01-06,98.2889747379677
2020-01-07,93.4157645586073
2020-01-08,97.58965281783362
2020-01-09,95.33221218347833
2020-01-10,94.94538959912202
2020-01-11,106.91028471559197
2020-01-12,99.80271714142806
2020-01-13,100.16532156269075
2020-01-14,101.98945544208584
2020-01-15,95.50067918040811
2020-01-16,89.42592896003212
2020-01-17,99.37434318091238
2020-01-18,103.00886236555394
2020-01-19,100.39017039048152
2020-01-20,101.06117652304778
2020-01-21,96.60378288424964
2020-01-22,101.33215284755772
2020-01-23,100.34126693267835
2020-01-24,102.52567233081466
2020-01-25,97.60511468316678
2020-01-26,104.4831618694335
2020-01-27,102.82667096279751
2020-01-28,96.50354513038192
2020-01-29,103.17709901455024
2020-01-30,98.27151157408558
2020-01-31,106.2834375658104
2020-02-01,98.30823275058228
2020-02-02,96.57952058922825
2020-02-03,98.23395950696853
2020-02-04,108.25504505272283
2020-02-05,100.27765948473981
2020-02-06,99.92107291917324
2020-02-07,96.51105170484345
2020-02-08,99.8677153753273
2020-02-09,107.10973680423743
2020-02-10,109.5239871901678
2020-02-11,99.32062004143992
2020-02-12,98.87444970172484
2020-02-13,100.01660682850806
2020-02-14,96.51208493272831
2020-02-15,105.49922616446369
2020-02-16,100.35201833948372
2020-02-17,93.140693748398
2020-02-18,94.81860779589545
2020-02-19,99.25315756114189
2020-02-20,97.73339717376759
2020-02-21,97.40083903606494
2020-02-22,102.89938037647491
2020-02-23,101.48147080666028
2020-02-24,101.01242901484848
2020-02-25,97.07981183505804
2020-02-26,107.30386922826669
2020-02-27,101.7662130076907
2020-02-28,91.87714709416672
2020-02-29,105.32820797165529
2020-03-01,103.55377192079999
2020-03-02,100.8372408532714
2020-03-03,108.69527690587681
2020-03-04,105.19499459499374
2020-03-05,100.40835699853338
2020-03-06,103.05998298884973
2020-03-07,97.98601479804142
2020-03-08,102.55708888207943
2020-03-09,100.91439714514803
2020-03-10,107.67257675793002
2020-03-11,106.70393738772421
2020-03-12,113.93633677502072
2020-03-13,96.73752866111639
2020-03-14,91.30180145004695
2020-03-15,109.51384642703081
2020-03-16,103.22125052002801
2020-03-17,95.69429925455655
2020-03-18,89.55442577677725
2020-03-19,95.38969499981019
2020-03-20,91.81376571511535
2020-03-21,96.56441159360645
2020-03-22,100.78930149830798
2020-03-23,92.24478550224381
2020-03-24,105.53324455276925
2020-03-25,108.79726984917687
2020-03-26,103.07820554977278
2020-03-27,102.32805483353283
2020-03-28,98.40333553291133
2020-03-29,100.42914000906215
2020-03-30,112.40227279161947
2020-03-31,103.31948730974386
2020-04-01,101.50117446307057
2020-04-02,98.56503398708554
2020-04-03,99.95039428175667
2020-04-04,105.09311035298587
2020-04-05,105.15642364606323
2020-04-06,96.35105943918694
2020-04-07,94.92409272234426
2020-04-08,98.27059438186683
2020-04-09,95.33209439451083
2020-04-10,98.30832200936766
2020-04-11,104.65228278223765
2020-04-12,100.910793774802
2020-04-13,104.01864403247959
2020-04-14,93.33870470429743
2020-04-15,101.17109978817211
2020-04-16,102.45744972978291
2020-04-17,95.09214921985364
2020-04-18,103.97551956332453
2020-04-19,100.78014751213964
2020-04-20,103.6185115974093
2020-04-21,99.62020093762833
2020-04-22,107.54058955467852
2020-04-23,98.94720394904932
2020-04-24,101.95597747811311
2020-04-25,98.59674515727102
2020-04-26,100.51829858158834
2020-04-27,101.86621462090184
2020-04-28,101.86925147465007
2020-04-29,98.91460691000806
2020-04-30,98.18026197802345
